Filename,Orb_st,Orb_end,Start_time,End_time,Status_flag,Npackets,Drift_start,Drift_end,Data_source
hsi_20051029_213700_018.fits,0.9311827956989234,0.9311827956989234,29-Oct-05,21:37:00,29-Oct-05,,1.0,0.7349203796043108,-1.373
hsi_20051029_213820_018.fits,0.9311827956989234,0.9311827956989234,29-Oct-05,21:38:20,29-Oct-05,,1.0,0.9191732346791057,-1.373
hsi_20051029_214000_018.fits,0.9311827956989234,0.9311827956989234,29-Oct-05,21:40:00,29-Oct-05,,1.0,0.9198076957446428,-1.373
hsi_20051029_214140_019.fits,0.9311827956989234,0.9311827956989234,29-Oct-05,21:41:40,29-Oct-05,,1.0,0.7363769592336425,-1.373
hsi_20051029_214300_001.fits,0.9311827956989234,0.9311827956989234,29-Oct-05,21:43:00,29-Oct-05,,1.0,0.7358139867388701,-1.373
hsi_20051029_214420_001.fits,0.9311827956989234,0.9311827956989234,29-Oct-05,21:44:20,29-Oct-05,,1.0,0.921255339302629,-1.373
hsi_20051029_214600_001.fits,0.9311827956989234,0.9311827956989234,29-Oct-05,21:46:00,29-Oct-05,,1.0,0.41443711686594104,-1.373
hsi_20051029_220340_002.fits,0.9333333333333371,0.93333333333333,29-Oct-05,22:03:40,29-Oct-05,,1.0,0.8232177005701213,-1.373
hsi_20051029_231520_002.fits,0.9333333333333371,0.93333333333333,29-Oct-05,23:15:20,29-Oct-05,,1.0,0.9217021428699087,-1.373
hsi_20051029_231700_003.fits,0.9333333333333371,0.93333333333333,29-Oct-05,23:17:00,29-Oct-05,,1.0,0.7370739727985989,-1.373
hsi_20051029_231820_003.fits,0.9333333333333371,0.93333333333333,29-Oct-05,23:18:20,29-Oct-05,,1.0,0.9219523528675854,-1.373
hsi_20051029_232000_003.fits,0.9333333333333371,0.93333333333333,29-Oct-05,23:20:00,29-Oct-05,,1.0,0.7370024842278341,-1.373
hsi_20051029_232120_003.fits,0.9333333333333371,0.93333333333333,29-Oct-05,23:21:20,29-Oct-05,,1.0,0.7460815327149573,-1.373
hsi_20051029_233920_003.fits,0.9354838709677438,0.9354838709677367,29-Oct-05,23:39:20,30-Oct-05,,1.0,0.008105016710453416,-1.373
hsi_20051030_011520_000.fits,0.9376344086021504,0.9376344086021504,30-Oct-05,01:15:20,30-Oct-05,,0.0,0.002939967472700302,-1.374
hsi_20051030_025120_000.fits,0.9397849462365642,0.9397849462365571,30-Oct-05,02:51:20,30-Oct-05,,0.0,0.0029578396153914894,-1.374
hsi_20051030_042720_002.fits,0.9419354838709708,0.9419354838709637,30-Oct-05,04:27:20,30-Oct-05,,0.0,0.23614462137865708,-1.374
hsi_20051030_060320_002.fits,0.9440860215053775,0.9440860215053704,30-Oct-05,06:03:20,30-Oct-05,,1.0,0.19652208103229496,-1.374
hsi_20051030_073900_001.fits,0.9462365591397841,0.9462365591397841,30-Oct-05,07:39:00,30-Oct-05,,1.0,0.0025557164048397763,-1.374
hsi_20051030_091500_002.fits,0.9483870967741979,0.9483870967741908,30-Oct-05,09:15:00,30-Oct-05,,1.0,0.31485353779064573,-1.375
hsi_20051030_105100_003.fits,0.9505376344086045,0.9505376344085974,30-Oct-05,10:51:00,30-Oct-05,,1.0,0.1388308044251425,-1.375
hsi_20051030_122700_002.fits,0.9526881720430111,0.952688172043004,30-Oct-05,12:27:00,30-Oct-05,,1.0,0.8799081371865674,-1.375
hsi_20051030_140300_002.fits,0.9548387096774178,0.9548387096774178,30-Oct-05,14:03:00,30-Oct-05,,1.0,0.8895501581684628,-1.375
hsi_20051030_152320_002.fits,0.9548387096774178,0.9548387096774178,30-Oct-05,15:23:20,30-Oct-05,,1.0,0.19173234679105677,-1.375
hsi_20051030_153840_001.fits,0.9569892473118315,0.9569892473118244,30-Oct-05,15:38:40,30-Oct-05,,1.0,0.8903186603041839,-1.375
hsi_20051030_165720_001.fits,0.9569892473118315,0.9569892473118244,30-Oct-05,16:57:20,30-Oct-05,,1.0,0.21709291726985147,-1.376
hsi_20051030_171440_002.fits,0.9591397849462382,0.9591397849462311,30-Oct-05,17:14:40,30-Oct-05,,1.0,0.8825442782335174,-1.376
hsi_20051030_183100_002.fits,0.9591397849462382,0.9591397849462311,30-Oct-05,18:31:00,30-Oct-05,,1.0,0.2691991492860079,-1.376
hsi_20051030_185040_001.fits,0.9612903225806448,0.9612903225806448,30-Oct-05,18:50:40,30-Oct-05,,1.0,0.8901667470913088,-1.376
hsi_20051030_195600_001.fits,0.9612903225806448,0.9612903225806448,30-Oct-05,19:56:00,30-Oct-05,,1.0,0.30032348578271045,-1.376
hsi_20051030_202640_001.fits,0.9634408602150586,0.9634408602150515,30-Oct-05,20:26:40,30-Oct-05,,1.0,0.8904080210176398,-1.376
hsi_20051030_212500_001.fits,0.9634408602150586,0.9634408602150515,30-Oct-05,21:25:00,30-Oct-05,,1.0,0.3338963058281057,-1.376
hsi_20051030_220240_001.fits,0.9655913978494652,0.9655913978494581,30-Oct-05,22:02:40,30-Oct-05,,1.0,0.8902471717334192,-1.376
hsi_20051030_230440_001.fits,0.9655913978494652,0.9655913978494581,30-Oct-05,23:04:40,30-Oct-05,,1.0,0.34759530320090076,-1.376
hsi_20051030_233820_000.fits,0.9677419354838719,0.9677419354838648,30-Oct-05,23:38:20,31-Oct-05,,1.0,0.8873429485461012,-1.376
hsi_20051031_004520_000.fits,0.9677419354838719,0.9677419354838648,31-Oct-05,00:45:20,31-Oct-05,,1.0,0.30663235215269957,-1.376
hsi_20051031_011420_001.fits,0.9698924731182785,0.9698924731182785,31-Oct-05,01:14:20,31-Oct-05,,1.0,0.8883437885368077,-1.377
hsi_20051031_022240_001.fits,0.9698924731182785,0.9698924731182785,31-Oct-05,02:22:40,31-Oct-05,,1.0,0.2941218522688685,-1.377
"""hsi_20051031_025020_001.fits",0.9720430107526923,0.9720430107526852,31-Oct-05,02:50:20,31-Oct-05,,1.0,0.8902471717334192,-1.377
"""hsi_20051031_035840_001.fits",0.9720430107526923,0.9720430107526852,31-Oct-05,03:58:40,31-Oct-05,,1.0,0.2917537933622862,-1.377
"""hsi_20051031_042620_001.fits",0.9741935483870989,0.9741935483870918,31-Oct-05,04:26:20,31-Oct-05,,1.0,0.8893625006702054,-1.377
"""hsi_20051031_053300_001.fits",0.9741935483870989,0.9741935483870918,31-Oct-05,05:33:00,31-Oct-05,,1.0,0.298464782942827,-1.377
hsi_20051031_060220_003.fits,0.9763440860215056,0.9763440860215056,31-Oct-05,06:02:20,31-Oct-05,,1.0,0.8858148803460048,-1.377
hsi_20051031_070620_003.fits,0.9763440860215056,0.9763440860215056,31-Oct-05,07:06:20,31-Oct-05,,1.0,0.32781084124175647,-1.377
hsi_20051031_073800_002.fits,0.9784946236559193,0.9784946236559122,31-Oct-05,07:38:00,31-Oct-05,,1.0,0.8889425053169625,-1.377
hsi_20051031_084740_002.fits,0.9784946236559193,0.9784946236559122,31-Oct-05,08:47:40,31-Oct-05,,1.0,0.25666184118814006,-1.377
hsi_20051031_091400_003.fits,0.980645161290326,0.9806451612903189,31-Oct-05,09:14:00,31-Oct-05,,1.0,0.8899076010222866,-1.378
hsi_20051031_103400_003.fits,0.980645161290326,0.9806451612903189,31-Oct-05,10:34:00,31-Oct-05,,1.0,0.1503672725323039,-1.378
hsi_20051031_105000_002.fits,0.9827956989247326,0.9827956989247255,31-Oct-05,10:50:00,31-Oct-05,,1.0,0.8879774096116384,-1.378
hsi_20051031_121200_002.fits,0.9827956989247326,0.9827956989247255,31-Oct-05,12:12:00,31-Oct-05,,1.0,0.15308383822136434,-1.378
hsi_20051031_122600_002.fits,0.9849462365591393,0.9849462365591393,31-Oct-05,12:26:00,31-Oct-05,,1.0,0.8887548478187051,-1.378
hsi_20051031_134700_002.fits,0.9849462365591393,0.9849462365591393,31-Oct-05,13:47:00,31-Oct-05,,1.0,0.18948939288331276,-1.378
hsi_20051031_140200_002.fits,0.987096774193553,0.9870967741935459,31-Oct-05,14:02:00,31-Oct-05,,1.0,0.8901310028059264,-1.378
hsi_20051031_152220_002.fits,0.987096774193553,0.9870967741935459,31-Oct-05,15:22:20,31-Oct-05,,1.0,0.19851482494236233,-1.378
hsi_20051031_153740_001.fits,0.9892473118279597,0.9892473118279526,31-Oct-05,15:37:40,31-Oct-05,,1.0,0.8865476381963434,-1.378
hsi_20051031_165400_001.fits,0.9892473118279597,0.9892473118279526,31-Oct-05,16:54:00,31-Oct-05,,1.0,0.2697621217807803,-1.378
hsi_20051031_171340_003.fits,0.9913978494623663,0.9913978494623592,31-Oct-05,17:13:40,31-Oct-05,,1.0,0.8893893088842422,-1.378
hsi_20051031_182800_003.fits,0.9913978494623663,0.9913978494623592,31-Oct-05,18:28:00,31-Oct-05,,1.0,0.3110914517541508,-1.379
hsi_20051031_184940_001.fits,0.993548387096773,0.993548387096773,31-Oct-05,18:49:40,31-Oct-05,,1.0,0.8897020713813379,-1.379
hsi_20051031_194800_001.fits,0.993548387096773,0.993548387096773,31-Oct-05,19:48:00,31-Oct-05,,1.0,0.3447178882276196,-1.379
hsi_20051031_202540_002.fits,0.9956989247311867,0.9956989247311796,31-Oct-05,20:25:40,31-Oct-05,,1.0,0.8852608439225779,-1.379
hsi_20051031_212320_002.fits,0.9956989247311867,0.9956989247311796,31-Oct-05,21:23:20,31-Oct-05,,1.0,0.3490429467588869,-1.379
hsi_20051031_220140_002.fits,0.9978494623655934,0.9978494623655862,31-Oct-05,22:01:40,31-Oct-05,,1.0,0.8865476381963434,-1.379
hsi_20051031_230420_002.fits,0.9978494623655934,0.9978494623655862,31-Oct-05,23:04:20,31-Oct-05,,1.0,0.6467124193519561,-1.379
hsi_20051031_233740_002.fits,1.0,1.0,31-Oct-05,23:37:40,01-Nov-05,,1.0,0.888799528175433,-1.379
